timestamp,machine_id,sensor_temp,sensor_vib,sensor_pressure,throughput,failure
2025-09-23T15:21:33.148317,MC_007,84.23,0.614,4.475,95.72,0
2025-09-23T15:31:33.148317,MC_007,83.797,0.6205,4.581,95.73,0
2025-09-23T15:41:33.148317,MC_007,85.176,0.6098,4.711,96.4,0
2025-09-23T15:51:33.148317,MC_007,84.527,0.6217,4.401,94.3,0
2025-09-23T16:01:33.148317,MC_007,85.357,0.6241,4.577,94.69,0
2025-09-23T16:11:33.148317,MC_007,83.872,0.6128,4.486,96.4,0
2025-09-23T16:21:33.148317,MC_007,85.757,0.6104,4.558,97.43,0
2025-09-23T16:31:33.148317,MC_007,86.094,0.6107,4.473,95.46,0
2025-09-23T16:41:33.148317,MC_007,86.486,0.614,4.537,95.84,0
2025-09-23T16:51:33.148317,MC_007,85.384,0.6142,4.667,96.74,0
2025-09-23T17:01:33.148317,MC_007,86.148,0.6124,4.542,96.34,0
2025-09-23T17:11:33.148317,MC_007,86.668,0.6129,4.439,96.37,0
2025-09-23T17:21:33.148317,MC_007,86.93,0.6048,4.657,95.89,0
2025-09-23T17:31:33.148317,MC_007,86.183,0.614,4.588,96.45,0
2025-09-23T17:41:33.148317,MC_007,87.179,0.6062,4.387,97.83,0
2025-09-23T17:51:33.148317,MC_007,86.649,0.6124,4.486,97.91,0
2025-09-23T18:01:33.148317,MC_007,86.905,0.6078,4.47,98.05,0
2025-09-23T18:11:33.148317,MC_007,86.248,0.6082,4.472,98.23,0
2025-09-23T18:21:33.148317,MC_007,87.484,0.6264,4.644,98.14,0
2025-09-23T18:31:33.148317,MC_007,88.382,0.6128,4.416,97.29,0
2025-09-23T18:41:33.148317,MC_007,87.892,0.6078,4.586,98.09,0
2025-09-23T18:51:33.148317,MC_007,88.627,0.6211,4.626,99.1,0
2025-09-23T19:01:33.148317,MC_007,87.998,0.6186,4.576,98.84,0
2025-09-23T19:11:33.148317,MC_007,88.306,0.6058,4.604,99.02,0
2025-09-23T19:21:33.148317,MC_007,89.644,0.612,4.653,99.76,0
2025-09-23T19:31:33.148317,MC_007,89.027,0.6193,4.404,100.3,0
2025-09-23T19:41:33.148317,MC_007,88.599,0.6133,4.529,99.49,0
2025-09-23T19:51:33.148317,MC_007,89.77,0.6114,4.568,98.53,0
2025-09-23T20:01:33.148317,MC_007,90.131,0.6187,4.482,100.35,0
2025-09-23T20:11:33.148317,MC_007,89.778,0.6075,4.53,99.71,0
2025-09-23T20:21:33.148317,MC_007,89.289,0.6086,4.405,98.99,0
2025-09-23T20:31:33.148317,MC_007,89.957,0.6163,4.587,101.79,0
2025-09-23T20:41:33.148317,MC_007,90.662,0.6135,4.43,100.51,0
2025-09-23T20:51:33.148317,MC_007,89.7,0.6103,4.448,99.92,0
2025-09-23T21:01:33.148317,MC_007,91.079,0.612,4.514,102.72,0
2025-09-23T21:11:33.148317,MC_007,90.109,0.6087,4.311,102.53,0
2025-09-23T21:21:33.148317,MC_007,90.904,0.608,4.501,102.52,0
2025-09-23T21:31:33.148317,MC_007,90.952,0.6104,4.456,104.29,0
2025-09-23T21:41:33.148317,MC_007,91.18,0.6126,4.531,102.36,0
2025-09-23T21:51:33.148317,MC_007,91.114,0.6128,4.459,102.22,0
2025-09-23T22:01:33.148317,MC_007,92.267,0.6167,4.466,104.47,0
2025-09-23T22:11:33.148317,MC_007,91.433,0.6161,4.401,104.68,0
2025-09-23T22:21:33.148317,MC_007,92.07,0.6215,4.419,102.58,0
2025-09-23T22:31:33.148317,MC_007,91.899,0.6138,4.45,101.72,0
2025-09-23T22:41:33.148317,MC_007,91.777,0.6146,4.628,104.58,0
2025-09-23T22:51:33.148317,MC_007,91.828,0.62,4.43,103.95,0
2025-09-23T23:01:33.148317,MC_007,92.69,0.618,4.412,103.35,0
2025-09-23T23:11:33.148317,MC_007,92.921,0.618,4.49,104.61,0
2025-09-23T23:21:33.148317,MC_007,93.663,0.6208,4.48,103.69,0
2025-09-23T23:31:33.148317,MC_007,93.311,0.6172,4.541,104.85,0
2025-09-23T23:41:33.148317,MC_007,93.343,0.6155,4.417,104.81,0
2025-09-23T23:51:33.148317,MC_007,94.168,0.6091,4.474,104.6,0
2025-09-24T00:01:33.148317,MC_007,92.949,0.6261,4.512,104.56,0
2025-09-24T00:11:33.148317,MC_007,94.359,0.621,4.481,104.47,0
2025-09-24T00:21:33.148317,MC_007,94.225,0.6238,4.394,106.19,0
2025-09-24T00:31:33.148317,MC_007,93.212,0.6322,4.459,104.72,0
2025-09-24T00:41:33.148317,MC_007,93.846,0.6181,4.371,105.77,0
2025-09-24T00:51:33.148317,MC_007,93.864,0.635,4.527,105.14,0
2025-09-24T01:01:33.148317,MC_007,94.606,0.6286,4.484,105.54,0
2025-09-24T01:11:33.148317,MC_007,94.744,0.627,4.662,104.93,0
2025-09-24T01:21:33.148317,MC_007,94.104,0.6301,4.407,105.53,0
2025-09-24T01:31:33.148317,MC_007,94.349,0.6289,4.503,104.9,0
2025-09-24T01:41:33.148317,MC_007,94.849,0.6329,4.357,103.98,0
2025-09-24T01:51:33.148317,MC_007,95.652,0.6328,4.534,104.77,0
2025-09-24T02:01:33.148317,MC_007,96.147,0.626,4.581,106.81,0
2025-09-24T02:11:33.148317,MC_007,95.728,0.6337,4.601,105.15,0
2025-09-24T02:21:33.148317,MC_007,95.37,0.6366,4.488,102.77,0
2025-09-24T02:31:33.148317,MC_007,95.798,0.636,4.61,104.32,0
2025-09-24T02:41:33.148317,MC_007,96.353,0.6343,4.365,103.7,0
2025-09-24T02:51:33.148317,MC_007,96.686,0.6392,4.489,105.59,0
2025-09-24T03:01:33.148317,MC_007,95.976,0.6292,4.47,104.56,0
2025-09-24T03:11:33.148317,MC_007,96.712,0.6405,4.491,105.18,0
2025-09-24T03:21:33.148317,MC_007,96.099,0.6347,4.562,104.92,0
2025-09-24T03:31:33.148317,MC_007,96.547,0.6379,4.633,104.28,0
2025-09-24T03:41:33.148317,MC_007,96.053,0.636,4.594,102.17,0
2025-09-24T03:51:33.148317,MC_007,96.351,0.6451,4.461,103.92,0
2025-09-24T04:01:33.148317,MC_007,97.029,0.6462,4.658,104.24,0
2025-09-24T04:11:33.148317,MC_007,96.109,0.6346,4.55,102.08,0
2025-09-24T04:21:33.148317,MC_007,96.852,0.6446,4.559,102.82,0
2025-09-24T04:31:33.148317,MC_007,97.412,0.6383,4.655,103.65,0
2025-09-24T04:41:33.148317,MC_007,96.137,0.6423,4.797,102.63,0
2025-09-24T04:51:33.148317,MC_007,97.143,0.6478,4.43,102.36,0
2025-09-24T05:01:33.148317,MC_007,96.55,0.639,4.664,100.87,0
2025-09-24T05:11:33.148317,MC_007,97.941,0.6473,4.753,103.41,0
2025-09-24T05:21:33.148317,MC_007,98.591,0.6521,4.666,101.67,0
2025-09-24T05:31:33.148317,MC_007,97.581,0.646,4.557,100.3,0
2025-09-24T05:41:33.148317,MC_007,97.377,0.6499,4.668,101.2,0
2025-09-24T05:51:33.148317,MC_007,97.338,0.6563,4.719,101.22,0
2025-09-24T06:01:33.148317,MC_007,97.204,0.6622,4.556,100.47,0
2025-09-24T06:11:33.148317,MC_007,96.994,0.6554,4.749,98.4,0
2025-09-24T06:21:33.148317,MC_007,97.422,0.6573,4.786,100.64,0
2025-09-24T06:31:33.148317,MC_007,97.635,0.6595,4.703,100.72,0
2025-09-24T06:41:33.148317,MC_007,97.873,0.6621,4.496,99.25,0
2025-09-24T06:51:33.148317,MC_007,97.629,0.6661,4.629,100.05,0
2025-09-24T07:01:33.148317,MC_007,94.555,0.5979,4.759,98.1,0
2025-09-24T07:11:33.148317,MC_007,95.27,0.6016,4.816,98.95,0
2025-09-24T07:21:33.148317,MC_007,95.13,0.6031,4.565,98.3,0
2025-09-24T07:31:33.148317,MC_007,95.173,0.6044,4.575,99.34,0
2025-09-24T07:41:33.148317,MC_007,95.863,0.5936,4.645,98.15,0
2025-09-24T07:51:33.148317,MC_007,94.183,0.608,4.802,98.95,0
2025-09-24T08:01:33.148317,MC_007,95.262,0.6039,4.611,97.55,0
2025-09-24T08:11:33.148317,MC_007,94.659,0.6132,4.861,97.65,0
2025-09-24T08:21:33.148317,MC_007,94.573,0.6057,4.912,97.88,0
2025-09-24T08:31:33.148317,MC_007,96.267,0.6115,4.692,97.94,0
2025-09-24T08:41:33.148317,MC_007,96.0,0.606,4.639,96.25,1
2025-09-24T08:51:33.148317,MC_007,94.748,0.6161,4.905,95.67,0
2025-09-24T09:01:33.148317,MC_007,94.486,0.6137,4.866,95.83,0
2025-09-24T09:11:33.148317,MC_007,95.982,0.617,4.782,96.94,0
2025-09-24T09:21:33.148317,MC_007,96.463,0.6134,4.666,96.86,0
2025-09-24T09:31:33.148317,MC_007,96.37,0.6174,4.618,95.3,0
2025-09-24T09:41:33.148317,MC_007,95.885,0.62,4.785,95.13,0
2025-09-24T09:51:33.148317,MC_007,95.194,0.6055,4.78,95.92,0
2025-09-24T10:01:33.148317,MC_007,95.334,0.6119,4.741,95.72,0
2025-09-24T10:11:33.148317,MC_007,95.769,0.6197,4.755,97.11,0
2025-09-24T10:21:33.148317,MC_007,95.373,0.6229,4.644,94.45,0
2025-09-24T10:31:33.148317,MC_007,94.908,0.624,4.951,94.46,0
2025-09-24T10:41:33.148317,MC_007,96.155,0.6207,4.762,95.5,0
2025-09-24T10:51:33.148317,MC_007,95.263,0.6215,4.913,97.29,0
2025-09-24T11:01:33.148317,MC_007,95.859,0.6144,4.78,95.07,0
2025-09-24T11:11:33.148317,MC_007,95.437,0.619,4.671,95.04,0
2025-09-24T11:21:33.148317,MC_007,95.409,0.6219,4.747,94.82,0
2025-09-24T11:31:33.148317,MC_007,95.349,0.6236,4.89,96.0,0
2025-09-24T11:41:33.148317,MC_007,94.449,0.6276,4.678,95.79,0
2025-09-24T11:51:33.148317,MC_007,95.091,0.6254,4.79,94.9,0
2025-09-24T12:01:33.148317,MC_007,94.916,0.6402,4.69,93.66,0
2025-09-24T12:11:33.148317,MC_007,95.232,0.6278,4.595,97.04,0
2025-09-24T12:21:33.148317,MC_007,95.114,0.6242,5.096,94.61,1
2025-09-24T12:31:33.148317,MC_007,95.047,0.6337,4.568,94.32,0
2025-09-24T12:41:33.148317,MC_007,94.601,0.6324,5.028,95.2,0
2025-09-24T12:51:33.148317,MC_007,95.826,0.6385,4.804,94.89,0
2025-09-24T13:01:33.148317,MC_007,95.089,0.6262,4.977,96.04,0
2025-09-24T13:11:33.148317,MC_007,94.486,0.6288,4.743,95.86,0
2025-09-24T13:21:33.148317,MC_007,95.445,0.6244,4.978,94.64,0
2025-09-24T13:31:33.148317,MC_007,95.224,0.626,4.884,97.07,0
2025-09-24T13:41:33.148317,MC_007,94.618,0.6291,4.964,93.49,0
2025-09-24T13:51:33.148317,MC_007,94.587,0.6251,4.995,94.31,0
2025-09-24T14:01:33.148317,MC_007,93.171,0.6284,4.808,96.38,0
2025-09-24T14:11:33.148317,MC_007,92.884,0.6333,4.903,96.29,0
2025-09-24T14:21:33.148317,MC_007,94.314,0.631,4.878,98.96,0
2025-09-24T14:31:33.148317,MC_007,94.415,0.6348,4.987,96.23,0
2025-09-24T14:41:33.148317,MC_007,93.783,0.6264,5.079,94.81,0
2025-09-24T14:51:33.148317,MC_007,93.996,0.6243,5.02,96.63,0
2025-09-24T15:01:33.148317,MC_007,93.159,0.6264,5.03,97.82,0
2025-09-24T15:11:33.148317,MC_007,93.195,0.6388,5.16,97.95,0
2025-09-24T15:21:33.148317,MC_007,93.672,0.6224,5.109,98.94,0
2025-09-24T15:31:33.148317,MC_007,93.92,0.6311,4.996,98.05,0
2025-09-24T15:41:33.148317,MC_007,93.387,0.6418,4.921,99.45,0
2025-09-24T15:51:33.148317,MC_007,93.442,0.6271,5.119,99.39,0
2025-09-24T16:01:33.148317,MC_007,93.553,0.6277,5.023,98.59,0
2025-09-24T16:11:33.148317,MC_007,93.984,0.6366,4.99,98.56,0
2025-09-24T16:21:33.148317,MC_007,92.605,0.6365,4.968,101.4,0
2025-09-24T16:31:33.148317,MC_007,93.479,0.6431,4.999,99.63,0
2025-09-24T16:41:33.148317,MC_007,93.521,0.6353,5.139,100.07,0
2025-09-24T16:51:33.148317,MC_007,92.761,0.6363,4.884,101.26,0
2025-09-24T17:01:33.148317,MC_007,92.569,0.6315,5.157,98.12,0
2025-09-24T17:11:33.148317,MC_007,93.701,0.63,5.133,99.72,0
2025-09-24T17:21:33.148317,MC_007,92.943,0.6302,5.117,100.9,0
2025-09-24T17:31:33.148317,MC_007,93.075,0.6426,5.05,100.72,0
2025-09-24T17:41:33.148317,MC_007,92.016,0.6289,5.149,101.61,0
2025-09-24T17:51:33.148317,MC_007,92.47,0.6286,5.007,102.24,0
2025-09-24T18:01:33.148317,MC_007,91.707,0.6365,5.02,102.49,0
2025-09-24T18:11:33.148317,MC_007,92.115,0.6347,5.073,102.09,0
2025-09-24T18:21:33.148317,MC_007,92.451,0.6299,5.111,102.52,0
2025-09-24T18:31:33.148317,MC_007,91.574,0.6356,5.057,101.05,0
2025-09-24T18:41:33.148317,MC_007,91.383,0.6341,5.123,102.9,0
2025-09-24T18:51:33.148317,MC_007,92.457,0.6409,5.139,103.86,0
2025-09-24T19:01:33.148317,MC_007,91.697,0.6343,5.184,105.32,0
2025-09-24T19:11:33.148317,MC_007,90.698,0.6321,5.287,103.9,0
2025-09-24T19:21:33.148317,MC_007,90.431,0.6331,5.061,104.29,0
2025-09-24T19:31:33.148317,MC_007,91.325,0.6327,5.254,102.83,0
2025-09-24T19:41:33.148317,MC_007,90.573,0.6381,5.116,104.28,0
2025-09-24T19:51:33.148317,MC_007,90.922,0.635,5.095,103.74,0
2025-09-24T20:01:33.148317,MC_007,90.876,0.6386,5.105,104.05,0
2025-09-24T20:11:33.148317,MC_007,90.108,0.6239,5.179,104.61,0
2025-09-24T20:21:33.148317,MC_007,90.271,0.629,5.063,104.47,0
2025-09-24T20:31:33.148317,MC_007,90.582,0.6273,5.038,106.51,0
2025-09-24T20:41:33.148317,MC_007,90.209,0.6326,5.115,104.69,0
2025-09-24T20:51:33.148317,MC_007,89.616,0.6263,5.228,105.3,0
2025-09-24T21:01:33.148317,MC_007,90.065,0.6366,5.297,106.4,0
2025-09-24T21:11:33.148317,MC_007,89.644,0.6222,5.314,104.02,0
2025-09-24T21:21:33.148317,MC_007,89.408,0.6327,5.246,103.95,0
2025-09-24T21:31:33.148317,MC_007,89.688,0.6373,5.272,105.2,0
2025-09-24T21:41:33.148317,MC_007,89.09,0.627,5.247,104.37,0
2025-09-24T21:51:33.148317,MC_007,89.455,0.6344,5.446,105.3,0
2025-09-24T22:01:33.148317,MC_007,89.006,0.6272,5.207,105.19,0
2025-09-24T22:11:33.148317,MC_007,88.643,0.6361,5.068,103.24,0
2025-09-24T22:21:33.148317,MC_007,89.039,0.616,5.217,104.89,0
2025-09-24T22:31:33.148317,MC_007,87.539,0.6274,5.172,105.02,0
2025-09-24T22:41:33.148317,MC_007,88.199,0.621,5.083,104.41,0
2025-09-24T22:51:33.148317,MC_007,87.228,0.6366,5.068,103.04,0
2025-09-24T23:01:33.148317,MC_007,88.659,0.6298,5.343,103.69,0
2025-09-24T23:11:33.148317,MC_007,87.51,0.6303,5.134,105.84,0
2025-09-24T23:21:33.148317,MC_007,87.396,0.6284,5.206,104.89,0
2025-09-24T23:31:33.148317,MC_007,88.164,0.6306,5.038,104.89,0
2025-09-24T23:41:33.148317,MC_007,87.256,0.6331,5.236,105.0,0
2025-09-24T23:51:33.148317,MC_007,86.558,0.6302,5.399,104.9,0
2025-09-25T00:01:33.148317,MC_007,86.706,0.6254,5.202,103.83,0
2025-09-25T00:11:33.148317,MC_007,86.991,0.6277,5.225,104.75,0
2025-09-25T00:21:33.148317,MC_007,86.529,0.6279,5.414,102.36,0
2025-09-25T00:31:33.148317,MC_007,87.101,0.6289,5.087,104.29,0
2025-09-25T00:41:33.148317,MC_007,86.56,0.6224,5.306,104.17,0
2025-09-25T00:51:33.148317,MC_007,86.25,0.634,5.077,104.16,0
2025-09-25T01:01:33.148317,MC_007,87.052,0.6298,5.244,103.51,0
2025-09-25T01:11:33.148317,MC_007,85.278,0.6272,5.338,102.57,0
2025-09-25T01:21:33.148317,MC_007,85.848,0.625,5.382,101.52,0
2025-09-25T01:31:33.148317,MC_007,85.174,0.6246,5.309,100.26,0
2025-09-25T01:41:33.148317,MC_007,85.946,0.6294,5.231,100.63,0
2025-09-25T01:51:33.148317,MC_007,85.514,0.6165,5.366,100.65,0
2025-09-25T02:01:33.148317,MC_007,86.007,0.6175,5.348,101.29,0
2025-09-25T02:11:33.148317,MC_007,84.663,0.6269,5.299,100.71,0
2025-09-25T02:21:33.148317,MC_007,85.164,0.6239,5.48,100.7,0
2025-09-25T02:31:33.148317,MC_007,85.417,0.6164,5.254,100.59,0
2025-09-25T02:41:33.148317,MC_007,84.565,0.6248,5.407,102.01,0
2025-09-25T02:51:33.148317,MC_007,83.602,0.6188,5.473,100.24,0
2025-09-25T03:01:33.148317,MC_007,85.464,0.6302,5.357,100.44,0
2025-09-25T03:11:33.148317,MC_007,85.133,0.6301,5.504,99.9,0
2025-09-25T03:21:33.148317,MC_007,84.446,0.6333,5.464,100.5,0
2025-09-25T03:31:33.148317,MC_007,84.829,0.6306,5.289,99.97,0
2025-09-25T03:41:33.148317,MC_007,85.074,0.6259,5.328,98.8,0
2025-09-25T03:51:33.148317,MC_007,84.33,0.6254,5.205,97.5,0
2025-09-25T04:01:33.148317,MC_007,83.893,0.6284,5.419,99.98,0
2025-09-25T04:11:33.148317,MC_007,85.076,0.6265,5.559,97.19,0
2025-09-25T04:21:33.148317,MC_007,83.758,0.633,5.374,98.23,0
2025-09-25T04:31:33.148317,MC_007,83.392,0.6228,5.413,97.46,0
2025-09-25T04:41:33.148317,MC_007,84.508,0.637,5.546,96.09,0
2025-09-25T04:51:33.148317,MC_007,82.422,0.6302,5.366,96.8,0
2025-09-25T05:01:33.148317,MC_007,83.607,0.6228,5.537,96.42,0
2025-09-25T05:11:33.148317,MC_007,83.825,0.6302,5.511,97.66,0
2025-09-25T05:21:33.148317,MC_007,83.493,0.6228,5.479,96.1,0
2025-09-25T05:31:33.148317,MC_007,83.099,0.6307,5.675,96.82,0
2025-09-25T05:41:33.148317,MC_007,84.553,0.6368,5.27,95.44,0
2025-09-25T05:51:33.148317,MC_007,82.933,0.6263,5.544,97.02,0
2025-09-25T06:01:33.148317,MC_007,82.904,0.6317,5.445,96.15,0
2025-09-25T06:11:33.148317,MC_007,82.684,0.6391,5.315,96.7,0
2025-09-25T06:21:33.148317,MC_007,83.749,0.6317,5.597,96.46,0
2025-09-25T06:31:33.148317,MC_007,83.496,0.6292,5.356,97.16,0
2025-09-25T06:41:33.148317,MC_007,84.161,0.6326,5.517,95.37,0
2025-09-25T06:51:33.148317,MC_007,83.536,0.6376,5.318,94.89,0
2025-09-25T07:01:33.148317,MC_007,84.005,0.6348,5.408,94.81,0
2025-09-25T07:11:33.148317,MC_007,83.306,0.6244,5.28,95.24,0
2025-09-25T07:21:33.148317,MC_007,81.779,0.637,5.508,94.72,0
2025-09-25T07:31:33.148317,MC_007,83.327,0.6403,5.369,95.28,0
2025-09-25T07:41:33.148317,MC_007,82.583,0.6382,5.607,96.12,0
2025-09-25T07:51:33.148317,MC_007,82.902,0.6333,5.523,94.61,0
2025-09-25T08:01:33.148317,MC_007,82.3,0.6368,5.422,96.59,0
2025-09-25T08:11:33.148317,MC_007,81.379,0.635,5.503,95.23,0
2025-09-25T08:21:33.148317,MC_007,82.743,0.6395,5.429,94.16,0
2025-09-25T08:31:33.148317,MC_007,83.305,0.634,5.342,94.36,0
2025-09-25T08:41:33.148317,MC_007,82.958,0.6354,5.5,93.83,0
2025-09-25T08:51:33.148317,MC_007,82.516,0.6364,5.567,95.95,0
2025-09-25T09:01:33.148317,MC_007,82.866,0.6411,5.572,94.52,0
2025-09-25T09:11:33.148317,MC_007,83.647,0.6333,5.325,94.81,0
2025-09-25T09:21:33.148317,MC_007,83.118,0.6396,5.564,95.02,0
2025-09-25T09:31:33.148317,MC_007,82.115,0.6478,5.501,95.26,0
2025-09-25T09:41:33.148317,MC_007,82.502,0.6449,5.341,96.25,0
2025-09-25T09:51:33.148317,MC_007,82.435,0.6433,5.302,95.09,0
2025-09-25T10:01:33.148317,MC_007,81.346,0.6463,5.522,96.48,0
2025-09-25T10:11:33.148317,MC_007,82.507,0.6409,5.482,98.13,0
2025-09-25T10:21:33.148317,MC_007,82.711,0.6443,5.341,96.4,0
2025-09-25T10:31:33.148317,MC_007,82.665,0.6409,5.522,98.13,0
2025-09-25T10:41:33.148317,MC_007,82.182,0.6486,5.527,96.68,0
2025-09-25T10:51:33.148317,MC_007,82.543,0.6474,5.401,95.79,0
2025-09-25T11:01:33.148317,MC_007,82.894,0.6582,5.42,97.68,0
2025-09-25T11:11:33.148317,MC_007,83.022,0.6583,5.438,95.59,0
2025-09-25T11:21:33.148317,MC_007,82.152,0.6528,5.469,97.56,0
2025-09-25T11:31:33.148317,MC_007,82.878,0.6548,5.489,97.87,0
2025-09-25T11:41:33.148317,MC_007,82.27,0.659,5.595,98.36,0
2025-09-25T11:51:33.148317,MC_007,83.562,0.6596,5.575,97.14,0
2025-09-25T12:01:33.148317,MC_007,82.596,0.6586,5.533,97.94,0
2025-09-25T12:11:33.148317,MC_007,82.377,0.6635,5.531,98.04,0
2025-09-25T12:21:33.148317,MC_007,83.322,0.6581,5.233,99.39,0
2025-09-25T12:31:33.148317,MC_007,83.353,0.6524,5.514,98.66,0
2025-09-25T12:41:33.148317,MC_007,82.879,0.6606,5.413,97.8,0
2025-09-25T12:51:33.148317,MC_007,82.601,0.6621,5.435,99.61,0
2025-09-25T13:01:33.148317,MC_007,83.896,0.6593,5.586,97.31,0
2025-09-25T13:11:33.148317,MC_007,83.396,0.6683,5.387,101.59,0
2025-09-25T13:21:33.148317,MC_007,83.457,0.6657,5.548,100.1,0
2025-09-25T13:31:33.148317,MC_007,83.15,0.6717,5.693,98.37,0
2025-09-25T13:41:33.148317,MC_007,83.888,0.6643,5.479,101.57,0
2025-09-25T13:51:33.148317,MC_007,82.756,0.6723,5.656,101.55,0
2025-09-25T14:01:33.148317,MC_007,83.775,0.6685,5.476,100.05,0
2025-09-25T14:11:33.148317,MC_007,83.414,0.6737,5.505,100.11,0
2025-09-25T14:21:33.148317,MC_007,83.725,0.6713,5.573,102.48,0
2025-09-25T14:31:33.148317,MC_007,84.197,0.6659,5.603,100.7,0
2025-09-25T14:41:33.148317,MC_007,83.006,0.6666,5.397,100.03,0
2025-09-25T14:51:33.148317,MC_007,83.92,0.6698,5.396,103.28,0
2025-09-25T15:01:33.148317,MC_007,84.646,0.6895,5.412,101.51,0
2025-09-25T15:11:33.148317,MC_007,84.92,0.6804,5.358,102.67,0
2025-09-25T15:21:33.148317,MC_007,84.056,0.6859,5.391,102.65,0
2025-09-25T15:31:33.148317,MC_007,84.959,0.6832,5.611,103.38,0
2025-09-25T15:41:33.148317,MC_007,84.76,0.6796,5.602,103.76,0
2025-09-25T15:51:33.148317,MC_007,84.839,0.6751,5.391,104.06,0
2025-09-25T16:01:33.148317,MC_007,84.589,0.6848,5.47,103.61,0
2025-09-25T16:11:33.148317,MC_007,85.417,0.6865,5.422,103.69,0
2025-09-25T16:21:33.148317,MC_007,84.82,0.6929,5.586,104.37,0
2025-09-25T16:31:33.148317,MC_007,84.651,0.6984,5.511,103.16,0
2025-09-25T16:41:33.148317,MC_007,84.97,0.6852,5.64,105.91,0
2025-09-25T16:51:33.148317,MC_007,86.377,0.6896,5.492,103.11,0
2025-09-25T17:01:33.148317,MC_007,85.872,0.6899,5.453,106.79,0
2025-09-25T17:11:33.148317,MC_007,85.085,0.6791,5.703,104.83,0
2025-09-25T17:21:33.148317,MC_007,85.255,0.6945,5.538,103.67,0
2025-09-25T17:31:33.148317,MC_007,86.026,0.6905,5.481,105.2,0
2025-09-25T17:41:33.148317,MC_007,86.035,0.692,5.355,104.84,0
2025-09-25T17:51:33.148317,MC_007,86.222,0.6884,5.634,104.04,0
2025-09-25T18:01:33.148317,MC_007,86.543,0.7016,5.467,106.09,0
2025-09-25T18:11:33.148317,MC_007,86.175,0.6949,5.484,105.04,0
2025-09-25T18:21:33.148317,MC_007,86.588,0.6981,5.536,107.41,0
2025-09-25T18:31:33.148317,MC_007,85.88,0.6933,5.424,105.87,0
2025-09-25T18:41:33.148317,MC_007,86.131,0.6914,5.536,106.36,0
2025-09-25T18:51:33.148317,MC_007,87.496,0.7003,5.553,105.11,0
2025-09-25T19:01:33.148317,MC_007,87.827,0.6972,5.432,105.51,0
2025-09-25T19:11:33.148317,MC_007,87.127,0.6989,5.413,104.34,0
2025-09-25T19:21:33.148317,MC_007,87.553,0.701,5.603,103.79,0
2025-09-25T19:31:33.148317,MC_007,87.105,0.6936,5.351,105.11,0
2025-09-25T19:41:33.148317,MC_007,88.11,0.7055,5.453,104.56,0
2025-09-25T19:51:33.148317,MC_007,87.984,0.697,5.523,103.32,0
2025-09-25T20:01:33.148317,MC_007,88.623,0.7017,5.397,104.26,0
2025-09-25T20:11:33.148317,MC_007,87.872,0.6999,5.453,105.53,1
2025-09-25T20:21:33.148317,MC_007,87.725,0.71,5.278,103.68,0
2025-09-25T20:31:33.148317,MC_007,88.374,0.7038,5.429,104.17,0
2025-09-25T20:41:33.148317,MC_007,88.08,0.7035,5.538,104.08,0
2025-09-25T20:51:33.148317,MC_007,88.621,0.7036,5.481,104.86,0
2025-09-25T21:01:33.148317,MC_007,90.045,0.7075,5.416,105.15,0
2025-09-25T21:11:33.148317,MC_007,88.154,0.704,5.418,105.21,0
2025-09-25T21:21:33.148317,MC_007,90.382,0.7083,5.397,102.91,0
2025-09-25T21:31:33.148317,MC_007,89.354,0.7165,5.341,103.77,0
2025-09-25T21:41:33.148317,MC_007,89.392,0.6983,5.512,101.9,0
2025-09-25T21:51:33.148317,MC_007,89.174,0.7155,5.328,102.42,0
2025-09-25T22:01:33.148317,MC_007,89.689,0.7116,5.551,102.43,0
2025-09-25T22:11:33.148317,MC_007,89.803,0.708,5.551,103.63,0
2025-09-25T22:21:33.148317,MC_007,90.628,0.717,5.586,101.74,0
2025-09-25T22:31:33.148317,MC_007,90.401,0.7158,5.363,101.69,0
2025-09-25T22:41:33.148317,MC_007,91.396,0.711,5.466,99.54,0
2025-09-25T22:51:33.148317,MC_007,90.931,0.7118,5.47,101.81,0
2025-09-25T23:01:33.148317,MC_007,91.072,0.7066,5.222,101.36,0
2025-09-25T23:11:33.148317,MC_007,90.936,0.7149,5.38,101.83,0
2025-09-25T23:21:33.148317,MC_007,90.964,0.7073,5.454,99.75,0
2025-09-25T23:31:33.148317,MC_007,91.867,0.7058,5.343,97.88,0
2025-09-25T23:41:33.148317,MC_007,91.735,0.7128,5.396,101.75,0
2025-09-25T23:51:33.148317,MC_007,92.071,0.7116,5.344,101.71,0
2025-09-26T00:01:33.148317,MC_007,92.569,0.7118,5.295,101.29,0
2025-09-26T00:11:33.148317,MC_007,92.37,0.7092,5.362,99.48,0
2025-09-26T00:21:33.148317,MC_007,92.617,0.7155,5.242,100.49,0
2025-09-26T00:31:33.148317,MC_007,92.775,0.7087,5.395,99.71,0
2025-09-26T00:41:33.148317,MC_007,92.992,0.7082,5.258,100.04,0
2025-09-26T00:51:33.148317,MC_007,92.985,0.7021,5.238,98.3,0
2025-09-26T01:01:33.148317,MC_007,92.868,0.7121,5.484,98.59,0
2025-09-26T01:11:33.148317,MC_007,93.653,0.7109,5.327,96.9,0
2025-09-26T01:21:33.148317,MC_007,93.406,0.7108,5.179,97.25,0
2025-09-26T01:31:33.148317,MC_007,93.697,0.7118,5.192,99.17,0
